850,32.840000,-96.581226
598,32.850000,-96.479829
515,32.850000,-96.651997
517,32.850000,-96.708892
830,32.850000,-96.772349
859,32.860000,-96.592570
839,32.860000,-96.604365
356,32.870000,-96.717037
638,32.880000,-79.982760
290,32.880000,-96.851025
654,32.880000,-97.185955
525,32.890000,-96.648251
518,32.890000,-96.806772
23,32.900000,-105.956442
254,32.900000,-80.658643
397,32.900000,-96.838203
652,32.910000,-80.101446
7,32.910000,-80.650301
98,32.910000,-98.406483
432,32.920000,-96.786366
524,32.930000,-96.665373
434,32.940000,-96.885916
137,32.940000,-97.133889
132,32.950000,-96.729444
154,32.950000,-97.116698
748,32.960000,-117.054690
362,32.960000,-117.110833
837,32.960000,-95.290999
102,32.960000,-96.959673
505,32.970000,-96.842634
225,32.990000,-80.019948
92,32.990000,-80.033053
162,32.990000,-94.960056
653,33.010000,-80.187630
114,33.010000,-81.306076
592,33.010000,-97.096667
651,33.020000,-80.178900
72,33.020000,-96.681640
829,33.030000,-94.720181
267,33.070000,-96.781643
503,33.080000,-96.710726
836,33.080000,-96.882552
181,33.090000,-96.081503
671,33.090000,-98.578825
213,33.100000,-79.479982
712,33.120000,-117.223619
117,33.120000,-94.166528
594,33.130000,-96.835606
27,33.140000,-95.580322
52,33.150000,-80.061138
417,33.190000,-117.370543
60,33.190000,-95.224627
462,33.200000,-117.185742
119,33.200000,-96.602643
526,33.200000,-96.618851
834,33.200000,-96.664223
523,33.220000,-97.155130
657,33.220000,-97.742895
662,33.220000,-98.157364
55,33.230000,-80.037179
199,33.230000,-81.352310
522,33.230000,-97.133558
506,33.240000,-95.908738
28,33.320000,-105.632780
203,33.320000,-81.140720
325,33.330000,-118.343706
79,33.330000,-79.922922
177,33.340000,-81.140012
215,33.360000,-81.271844
297,33.380000,-117.248134
191,33.380000,-79.294722
30,33.390000,-80.347500
127,33.420000,-94.043239
85,33.440000,-80.064283
86,33.440000,-94.080349
721,33.450000,-79.561997
120,33.450000,-94.416481
722,33.470000,-79.138863
435,33.480000,-80.871986
476,33.480000,-86.667895
640,33.490000,-80.855173
856,33.500000,-117.665290
820,33.510000,-111.898333
403,33.530000,-111.994280
790,33.530000,-84.354438
795,33.550000,-79.052750
187,33.570000,-97.856847
641,33.580000,-79.132096
166,33.580000,-96.181486
198,33.590000,-80.360566
379,33.620000,-117.926273
183,33.620000,-79.004155
125,33.620000,-97.142182
115,33.640000,-96.611424
394,33.660000,-95.554571
94,33.670000,-79.829666
214,33.690000,-80.856286
636,33.710000,-78.863072
857,33.740000,-117.818790
782,33.750000,-84.747778
269,33.770000,-118.146345
835,33.810000,-96.690562
186,33.820000,-98.187218
637,33.830000,-78.666362
89,33.830000,-84.377842
628,33.840000,-79.049596
109,33.850000,-83.917016
661,33.860000,-98.524964
541,33.860000,-98.569900
220,33.880000,-80.402761
655,33.910000,-80.349478
663,33.910000,-98.494777
443,33.920000,-117.933407
66,33.920000,-80.341426
723,33.940000,-80.498719
774,33.940000,-84.294315
752,33.980000,-117.349770
33,33.980000,-84.550697
155,34.080000,-80.562660
540,34.080000,-98.560654
378,34.160000,-118.384714
630,34.180000,-79.793233
419,34.190000,-118.303643
360,34.190000,-79.765736
257,34.220000,-118.234279
221,34.250000,-79.794547
773,34.300000,-77.875039
77,34.300000,-79.868845
12,34.380000,-80.069072
737,34.410000,-103.205337
164,34.420000,-79.376576
466,34.430000,-119.723031
151,34.430000,-119.800659
96,34.610000,-79.679682
130,34.700000,-79.887661
800,34.820000,-82.228861
753,34.850000,-82.406049
170,34.860000,-84.320153
554,34.950000,-80.673041
314,34.960000,-81.896076
734,34.990000,-85.326340
87,35.000000,-106.715443
13,35.040000,-89.666668
99,35.050000,-85.290607
799,35.070000,-83.216044
319,35.090000,-106.611704
822,35.110000,-106.566499
121,35.110000,-89.927171
330,35.120000,-118.450050
658,35.150000,-119.456842
771,35.160000,-80.737144
798,35.180000,-83.388479
6,35.200000,-111.643984
410,35.200000,-87.032981
67,35.210000,-86.096907
345,35.220000,-89.750545
675,35.330000,-119.092128
223,35.360000,-107.935662
20,35.360000,-86.209091
323,35.360000,-97.517300
677,35.370000,-119.027291
84,35.390000,-118.967439
676,35.410000,-119.021521
770,35.420000,-82.574551
769,35.480000,-120.663838
689,35.500000,-119.270833
321,35.520000,-86.070273
793,35.590000,-82.407705
797,35.600000,-82.554167
387,35.640000,-117.672219
730,35.690000,-105.933445
762,35.690000,-79.811406
359,35.700000,-88.887446
25,35.740000,-118.414605
385,35.770000,-119.233781
326,35.790000,-78.649743
255,35.860000,-78.671766
777,35.920000,-84.130373
310,35.970000,-86.504818
674,36.010000,-120.128435
747,36.020000,-96.012012
430,36.030000,-86.907198
687,36.070000,-119.018394
245,36.080000,-86.808389
679,36.100000,-119.572052
772,36.100000,-79.879365
276,36.100000,-95.842392
311,36.120000,-86.831588
678,36.130000,-120.368259
841,36.160000,-86.640274
684,36.210000,-119.085336
357,36.210000,-86.325106
660,36.230000,-119.321921
755,36.270000,-95.855027
178,36.310000,-119.798829
709,36.320000,-76.156720
287,36.320000,-86.585245
664,36.330000,-119.308829
683,36.330000,-119.646056
142,36.420000,-119.098930
455,36.590000,-121.872689
71,36.610000,-118.057523
350,36.610000,-119.448696
22,36.670000,-77.551050
390,36.730000,-108.205284
165,36.740000,-119.678864
682,36.750000,-119.747678
376,36.750000,-76.210549
252,36.790000,-119.755365
680,36.790000,-119.755620
681,36.790000,-119.755620
355,36.810000,-119.808510
296,36.820000,-77.483162
270,36.870000,-75.981606
161,37.000000,-89.166207
116,37.060000,-120.858290
328,37.090000,-94.517643
122,37.170000,-101.353350
780,37.230000,-80.414440
700,37.250000,-121.931293
824,37.280000,-121.947017
710,37.320000,-79.999379
685,37.330000,-120.473494
551,37.350000,-120.595941
816,37.360000,-122.133343
172,37.370000,-118.400166
686,37.380000,-119.626179
750,37.410000,-79.142500
801,37.440000,-76.320278
149,37.500000,-119.975947
405,37.520000,-77.479650
704,37.560000,-77.442597
347,37.580000,-101.369589
281,37.590000,-77.548455
649,37.670000,-120.957547
475,37.690000,-85.857489
659,37.700000,-121.434713
667,37.720000,-89.219471
688,37.730000,-120.954151
694,37.730000,-88.925254
693,37.740000,-88.539324
16,37.770000,-120.849544
14,37.810000,-121.198751
65,37.900000,-88.929900
138,37.910000,-120.602011
727,37.920000,-76.474305
741,37.920000,-99.409847
732,37.940000,-101.266640
447,37.960000,-121.290647
433,37.960000,-84.480947
128,37.990000,-120.385720
474,37.990000,-87.556169
342,38.050000,-84.728635
778,38.060000,-78.581978
17,38.090000,-88.538101
304,38.230000,-122.639679
226,38.300000,-76.531228
124,38.310000,-85.577696
21,38.320000,-88.904981
665,38.380000,-88.057730
159,38.410000,-87.760891
303,38.470000,-107.839666
51,38.480000,-99.178207
286,38.500000,-76.537477
690,38.500000,-89.151103
714,38.520000,-89.982060
853,38.570000,-90.524939
324,38.610000,-122.867965
152,38.630000,-88.949715
697,38.630000,-89.909912
370,38.640000,-77.365594
393,38.680000,-77.020548
377,38.680000,-77.305221
692,38.700000,-90.144228
858,38.720000,-77.106904
75,38.730000,-88.079868
42,38.740000,-108.071555
691,38.750000,-89.979603
233,38.790000,-77.616254
271,38.810000,-77.638580
791,38.820000,-76.661920
388,38.830000,-77.272030
238,38.840000,-77.435091
845,38.850000,-104.822600
280,38.850000,-77.306667
258,38.850000,-77.308555
754,38.860000,-104.916444
371,38.880000,-77.172176
666,38.890000,-90.185193
404,38.900000,-77.386069
442,38.940000,-76.929293
236,38.960000,-94.649460
246,38.970000,-77.076763
194,39.010000,-77.428889
184,39.010000,-87.748352
792,39.020000,-76.598660
409,39.020000,-97.603121
210,39.040000,-77.487778
169,39.060000,-104.863267
110,39.120000,-77.563889
148,39.120000,-88.548173
316,39.140000,-121.650891
775,39.150000,-84.428121
426,39.270000,-76.732180
444,39.270000,-76.732187
715,39.270000,-90.076632
463,39.280000,-76.740124
126,39.280000,-89.881513
414,39.300000,-76.621507
74,39.400000,-75.036651
217,39.410000,-76.713333
854,39.470000,-75.123114
457,39.480000,-76.376195
73,39.480000,-88.381684
291,39.570000,-76.989769
24,39.570000,-97.659599
719,39.610000,-87.697079
349,39.630000,-79.953104
327,39.640000,-119.836675
123,39.710000,-90.727751
413,39.720000,-84.066816
106,39.730000,-90.233122
272,39.790000,-89.638953
718,39.790000,-89.653484
263,39.790000,-89.653485
699,39.800000,-89.647731
716,39.840000,-88.954722
322,39.880000,-74.970568
483,39.900000,-79.728704
301,39.900000,-80.173402
784,39.900000,-86.184809
381,39.910000,-75.322614
382,39.910000,-75.322614
847,39.920000,-105.066796
282,39.930000,-91.404628
464,39.960000,-75.175130
477,40.000000,-75.182446
380,40.010000,-75.271572
395,40.020000,-79.095880
93,40.020000,-79.880493
427,40.030000,-75.326289
375,40.040000,-75.491902
840,40.050000,-86.149907
195,40.100000,-79.593017
133,40.120000,-90.568055
706,40.130000,-74.032769
817,40.140000,-120.947910
32,40.140000,-75.451646
331,40.140000,-79.901034
717,40.150000,-89.365250
253,40.160000,-80.243093
848,40.180000,-105.198541
337,40.180000,-79.856830
81,40.190000,-79.242617
489,40.200000,-79.923689
383,40.230000,-74.935272
492,40.290000,-79.884904
41,40.300000,-79.544692
288,40.300000,-80.073695
131,40.300000,-90.062258
720,40.310000,-88.133564
493,40.330000,-78.920226
713,40.330000,-79.614507
334,40.330000,-79.866759
481,40.350000,-79.864915
537,40.360000,-91.437436
228,40.380000,-74.418921
192,40.380000,-90.156287
488,40.390000,-80.028812
499,40.410000,-80.083669
140,40.420000,-79.660594
486,40.430000,-79.265740
484,40.430000,-79.762279
274,40.430000,-80.010612
38,40.440000,-79.985110
90,40.440000,-79.996111
227,40.440000,-79.998053
487,40.440000,-79.998794
398,40.440000,-80.063887
482,40.450000,-79.947275
501,40.450000,-80.018388
308,40.460000,-79.830890
485,40.460000,-79.947695
534,40.460000,-90.669738
497,40.480000,-79.841380
500,40.500000,-80.203902
696,40.500000,-88.986838
364,40.520000,-79.841474
353,40.530000,-79.886666
495,40.540000,-79.981745
344,40.540000,-80.184064
386,40.560000,-80.273435
494,40.570000,-79.755295
209,40.570000,-80.490023
698,40.570000,-89.646564
828,40.580000,-105.070046
249,40.580000,-80.226241
498,40.610000,-79.742060
695,40.610000,-89.465024
491,40.620000,-79.156185
336,40.630000,-79.605833
465,40.630000,-89.712405
473,40.640000,-79.943305
338,40.650000,-111.497222
758,40.650000,-111.497222
445,40.650000,-75.508826
786,40.670000,-74.215746
189,40.670000,-80.096393
647,40.680000,-73.417374
333,40.700000,-79.662991
496,40.700000,-80.302518
340,40.710000,-89.573537
530,40.710000,-89.649309
367,40.730000,-80.310429
392,40.730000,-89.602559
448,40.740000,-73.878410
531,40.740000,-89.014048
673,40.740000,-89.619924
108,40.750000,-73.968068
369,40.770000,-80.326306
783,40.780000,-84.127828
365,40.790000,-79.299102
843,40.800000,-89.627085
415,40.810000,-79.521095
528,40.810000,-89.635570
61,40.840000,-89.886354
490,40.860000,-79.892613
703,40.890000,-80.693575
461,40.910000,-90.645550
815,40.940000,-74.580477
532,40.980000,-90.367902
743,41.040000,-83.650000
408,41.080000,-81.491791
275,41.110000,-73.485015
533,41.110000,-89.358942
261,41.120000,-81.640006
527,41.160000,-81.225012
318,41.170000,-104.830366
446,41.210000,-95.945928
306,41.240000,-73.943636
31,41.250000,-89.924722
456,41.260000,-95.973350
402,41.280000,-72.894385
436,41.290000,-72.375668
535,41.310000,-90.626818
846,41.320000,-82.604359
82,41.350000,-72.029472
8,41.360000,-89.466449
237,41.430000,-81.922751
58,41.450000,-90.157207
813,41.460000,-87.155004
450,41.490000,-71.319433
248,41.490000,-81.959964
440,41.500000,-81.626762
283,41.500000,-90.408263
529,41.500000,-90.511940
536,41.510000,-90.574317
425,41.590000,-70.945034
243,41.600000,-73.120102
62,41.600000,-90.917294
814,41.630000,-86.756542
452,41.630000,-87.483611
193,41.680000,-70.514317
441,41.680000,-72.944003
182,41.700000,-72.910085
439,41.710000,-70.080264
363,41.710000,-71.536204
329,41.780000,-71.400893
312,41.780000,-81.103269
744,41.830000,-87.819720
708,41.860000,-88.194672
101,41.880000,-88.308946
260,41.970000,-71.318616
289,41.970000,-87.662405
453,42.010000,-87.670182
437,42.050000,-87.675466
575,42.060000,-75.420853
45,42.080000,-74.994747
416,42.080000,-76.043904
428,42.090000,-75.908351
76,42.100000,-71.383685
449,42.110000,-70.938432
105,42.110000,-71.661640
302,42.160000,-78.711194
206,42.170000,-74.016674
582,42.170000,-75.128791
278,42.190000,-71.832001
216,42.200000,-74.101441
348,42.220000,-73.863475
112,42.250000,-73.649405
37,42.280000,-74.918218
2,42.300000,-74.002364
580,42.310000,-75.395043
812,42.320000,-122.964897
78,42.320000,-75.331173
204,42.340000,-75.148475
372,42.350000,-71.553594
171,42.350000,-73.803668
219,42.350000,-74.807118
358,42.350000,-87.883414
572,42.360000,-73.602667
577,42.360000,-74.675889
4,42.390000,-73.698497
211,42.410000,-74.022222
742,42.410000,-88.070432
43,42.460000,-73.397625
603,42.460000,-75.059443
107,42.470000,-75.326111
113,42.470000,-79.177086
47,42.550000,-75.248356
196,42.560000,-74.329168
292,42.580000,-71.800941
605,42.580000,-73.705459
190,42.590000,-74.814863
400,42.590000,-83.328679
259,42.620000,-70.876586
570,42.620000,-73.820946
606,42.650000,-73.734615
567,42.650000,-73.754646
565,42.650000,-73.758606
264,42.650000,-73.758806
54,42.650000,-74.796560
566,42.660000,-73.768199
787,42.670000,-71.584515
29,42.680000,-74.479542
602,42.700000,-74.923415
153,42.710000,-73.927663
571,42.720000,-73.701897
607,42.730000,-73.683659
609,42.730000,-73.690314
608,42.730000,-73.694168
569,42.730000,-73.834886
803,42.730000,-84.555556
35,42.740000,-73.759537
157,42.770000,-73.674582
779,42.770000,-78.613611
560,42.790000,-73.678534
241,42.800000,-73.930581
610,42.800000,-73.963393
273,42.810000,-70.940117
366,42.830000,-73.968588
141,42.860000,-73.328611
555,42.870000,-73.798221
207,42.890000,-73.358105
604,42.890000,-73.358105
56,42.900000,-73.686943
83,42.900000,-74.571101
557,42.910000,-73.890958
224,42.930000,-73.770127
424,42.940000,-78.800652
759,42.960000,-83.856325
15,42.990000,-78.833614
556,43.000000,-73.849252
396,43.000000,-76.143429
761,43.000000,-76.143429
1,43.010000,-74.372748
185,43.010000,-75.003710
597,43.010000,-75.041014
9,43.010000,-78.192554
621,43.030000,-73.382431
596,43.030000,-74.988933
158,43.040000,-74.855783
593,43.050000,-74.346431
422,43.050000,-83.305400
558,43.080000,-73.787657
294,43.080000,-78.960182
3,43.090000,-70.813156
44,43.090000,-73.501384
842,43.090000,-88.421997
559,43.100000,-73.582980
756,43.110000,-88.499139
600,43.140000,-74.923978
298,43.160000,-77.607978
627,43.180000,-73.332703
438,43.260000,-82.633721
622,43.270000,-73.585751
64,43.300000,-70.975800
623,43.300000,-73.583862
562,43.310000,-73.647451
70,43.320000,-73.838086
346,43.410000,-73.256504
595,43.470000,-74.422563
451,43.500000,-73.787126
626,43.510000,-73.330114
629,43.550000,-73.403471
139,43.550000,-73.661134
458,43.660000,-70.252698
564,43.690000,-73.756438
167,43.700000,-73.720458
168,43.700000,-73.720458
561,43.700000,-73.720458
563,43.700000,-73.720458
588,43.700000,-73.720458
222,43.840000,-74.429831
589,43.850000,-73.423227
587,43.970000,-74.165000
423,44.010000,-70.082831
335,44.050000,-123.085556
411,44.070000,-92.510536
118,44.160000,-75.033015
305,44.190000,-88.454132
5,44.210000,-73.593100
332,44.220000,-74.443965
91,44.340000,-75.467203
205,44.450000,-73.685672
341,44.580000,-75.647016
614,44.590000,-75.162792
46,44.590000,-75.650605
611,44.600000,-75.166381
585,44.650000,-73.440429
620,44.660000,-74.968076
145,44.700000,-75.489619
129,44.750000,-74.993438
590,44.850000,-74.290523
34,44.860000,-75.201821
701,44.920000,-93.169327
459,44.920000,-93.355509
40,44.930000,-74.891972
852,44.930000,-93.411214
179,44.990000,-73.442889
469,45.050000,-64.725430
827,45.300000,-122.769886
707,45.560000,-122.547079
745,45.780000,-108.500000
502,46.010000,-112.540528
746,46.030000,-112.535772
702,46.410000,-105.845955
811,47.240000,-122.479449
88,47.630000,-117.358862
232,47.670000,-122.384748
809,47.740000,-122.331083
810,47.740000,-122.343132
229,47.750000,-122.638694
826,47.870000,-121.772743
855,48.030000,-122.031367
156,48.270000,-122.645833
794,48.440000,-122.336365
460,51.040000,-114.029769
268,61.220000,-149.891667
53,61.330000,-149.555507
